Date,ticker,asset_class,Open,High,Low,Close,Volume,simple_return,log_return,historical_volatility_20d,daily_sentiment,predicted_volatility_t1,sentiment_zscore
2019-01-05,BNB-USD,Cryptocurrency,6.055661201477051,6.204376220703125,6.03407096862793,6.065543174743652,30340637,6.682644213817923e-05,6.682420935096707e-05,0.9219256948869616,0.030350339,0.8864203594914298,-0.9887287563140809
2019-01-05,BTC-USD,Cryptocurrency,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,5137609824,-0.0032462068888264,-0.0032514872489332,0.719756595404423,0.030350339,0.7010148608301892,-0.9887287563140809
2019-01-05,ETH-USD,Cryptocurrency,154.33741760253906,160.82489013671875,154.33741760253906,155.6385955810547,3338211928,0.0068355713860133,0.006812314789194,1.1992445916226169,0.030350339,1.1771571584712108,-0.9887287563140809
2019-01-06,BNB-USD,Cryptocurrency,6.068152904510498,6.502734184265137,6.034090042114258,6.395978927612305,41574183,0.0544775205367518,0.053045403058213,0.8834321333729428,0.47169802,0.8653401570829701,2.8519030989907113
2019-01-06,BTC-USD,Cryptocurrency,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,5597027440,0.0601888886144605,0.0584470890549057,0.6858135377770234,0.47169802,0.677769603509563,2.8519030989907113
2019-01-06,ETH-USD,Cryptocurrency,155.80422973632812,159.37144470214844,152.08592224121094,157.74620056152344,3231294371,0.0135416602327995,0.0134507913762172,1.1627484107234916,0.47169802,1.1677746706011185,2.8519030989907113
2019-01-07,AGG,Fixed_Income,87.03810643593918,87.09519639863505,86.82605533635197,86.86683654785156,7433700,-0.0016869719992459,-0.00168839653884,0.0291277649605066,0.15101458,0.0286551025032458,0.06129812211144471
2019-01-07,BNB-USD,Cryptocurrency,6.429357051849365,6.429487228393555,6.231934070587158,6.29141092300415,37914513,-0.0163490226893525,-0.0164841427050797,0.8349697611942908,0.15101458,0.8453810441858391,0.06129812211144471
2019-01-07,BTC-USD,Cryptocurrency,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,5228625637,-0.0126045888321079,-0.0126847005573856,0.6765530682660551,0.15101458,0.6628052147821841,0.06129812211144471
2019-01-07,DBA,Commodities,14.847658779847942,14.934538330969088,14.821594417384716,14.90847396850586,512400,0.0129870247687164,0.0129034164665638,0.0883086968605944,0.15101458,0.0841512290724675,0.06129812211144471
2019-01-07,DIA,Equities_US_Broad,204.9604491449814,206.74089998021813,203.3109212543885,205.414291381836,5101600,0.004609911586024,0.0045993184866338,0.3137353906435535,0.15101458,0.3095824370523972,0.06129812211144471
2019-01-07,EEM,Equities_Global,33.79557002116955,33.991264014009445,33.59987602832966,33.84661865234375,76597000,0.0022676920362383,0.0022651247032006,0.2140532947077411,0.15101458,0.2120721627861869,0.06129812211144471
2019-01-07,EFA,Equities_Global,48.5457391641115,48.89370543989419,48.40816837357331,48.66712188720703,30335900,0.0038391684886036,0.0038318176892264,0.1909640712896008,0.15101458,0.1906462023769993,0.06129812211144471
2019-01-07,ETH-USD,Cryptocurrency,157.8094940185547,158.45042419433594,151.15072631835938,151.69921875,2712108388,-0.0383336130442332,-0.0390876795686435,1.1761967647049971,0.15101458,1.170464714178389,0.06129812211144471
2019-01-07,GLD,Commodities,122.16000366210938,122.22000122070312,121.56999969482422,121.86000061035156,7473600,0.0034584828763319,0.0034525160778516,0.0986303996593854,0.15101458,0.1017229195530422,0.06129812211144471
2019-01-07,IWM,Equities_US_Broad,125.35228858636688,128.19248754902347,124.8774101402637,127.48015594482422,30477900,0.0174940061367221,0.017342747542542,0.3150985234513016,0.15101458,0.3092534764343168,0.06129812211144471
2019-01-07,QQQ,Equities_US_Broad,149.70404127769203,151.84513363668478,149.21656687414836,151.109130859375,52059300,0.0119057009952003,0.0118353856888878,0.3920030638915948,0.15101458,0.3829758757447314,0.06129812211144471
2019-01-07,SLV,Commodities,14.760000228881836,14.779999732971191,14.65999984741211,14.670000076293944,7432300,-0.0040732836257286,-0.0040816020420066,0.128069729081601,0.15101458,0.1328253528719304,0.06129812211144471
2019-01-07,SPY,Equities_US_Broad,226.6336926865011,229.55753053557964,225.73680839944248,228.14942932128903,103139100,0.0078845796972613,0.0078536588244726,0.3073304260064213,0.15101458,0.3014846393082572,0.06129812211144471
2019-01-07,TLT,Fixed_Income,100.22753650114824,100.25205700090048,99.41015324999724,99.51641082763672,8498100,-0.0029482391781009,-0.0029525937963033,0.1021558377516929,0.15101458,0.1056309754629895,0.06129812211144471
2019-01-07,URTH,Equities_Global,71.02448029906856,71.60083512364531,70.7673371691815,71.19295501708984,166300,0.0046296450809995,0.0046189612364598,0.2407270498093245,0.15101458,0.2384476301992376,0.06129812211144471
2019-01-07,USO,Commodities,82.16000366210938,84.16000366210938,81.83999633789062,82.31999969482422,4031138,0.0108054669331707,0.0107475050384185,0.4945154517750925,0.15101458,0.4884356614260656,0.06129812211144471
2019-01-07,XLE,Sectors_US,21.788385678223147,22.106253761219644,21.49941532000786,21.94731903076172,36113400,0.0148657199056707,0.0147563080824703,0.3629042142680485,0.15101458,0.3624796617309065,0.06129812211144471
2019-01-07,XLF,Sectors_US,21.09920781814351,21.360661214712607,20.968481950993752,21.168930053710938,48167000,0.0012366363347355,0.0012358723298226,0.2775562503237229,0.15101458,0.2756572153455299,0.06129812211144471
2019-01-07,XLK,Sectors_US,28.78878525098464,29.24285284181416,28.72325009059671,29.04624557495117,23817200,0.0089432536095401,0.0089034995615267,0.4160910782406355,0.15101458,0.4091722491392637,0.06129812211144471
2019-01-07,XLV,Sectors_US,75.97124050062044,76.95191413034249,75.74153814338855,76.23628997802734,12387200,0.0038389713557926,0.0038316213103277,0.304416822663356,0.15101458,0.301353698813776,0.06129812211144471
2019-01-08,AGG,Fixed_Income,86.77710084587952,86.8831232576066,86.76078587648294,86.80156707763672,4395600,-0.0007513738592159,-0.000751656282033,0.0294213333666164,0.11054844,0.0291025029549692,-0.2908404594102367
2019-01-08,BNB-USD,Cryptocurrency,6.295865058898926,6.911028861999512,6.23575496673584,6.640054225921631,65660517,0.0554157576391469,0.0539347723679726,0.8460329352553686,0.11054844,0.8474744363560669,-0.2908404594102367
2019-01-08,BTC-USD,Cryptocurrency,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,5306593305,0.0013911214837352,0.0013901547706836,0.6757435889260389,0.11054844,0.6368874860455568,-0.2908404594102367
2019-01-08,DBA,Commodities,14.977977161760757,15.01272964477539,14.94322633583572,15.01272964477539,329200,0.0069930481476354,0.0069687101849249,0.0855851099945792,0.11054844,0.0845351718086343,-0.2908404594102367
2019-01-08,DIA,Equities_US_Broad,207.66607966571885,208.2944726611117,205.78962355098463,207.64862060546875,4845800,0.010877184876487,0.0108184538030846,0.3088084892312386,0.11054844,0.3053846136138814,-0.2908404594102367
2019-01-08,EEM,Equities_Global,33.863632398573415,34.033802058006714,33.66793842622584,33.9742431640625,70518200,0.0037706724275665,0.0037635812623393,0.2028166494328591,0.11054844,0.2035265960031382,-0.2908404594102367
2019-01-08,EFA,Equities_Global,49.14455847837594,49.168834400894426,48.83705008294369,48.98271179199219,26444600,0.0064846634143802,0.0064637284400172,0.1888951305530291,0.11054844,0.1892334662236264,-0.2908404594102367
2019-01-08,ETH-USD,Cryptocurrency,151.96754455566406,153.6257781982422,148.66954040527344,150.35963439941406,2459808140,-0.0088305290009012,-0.0088697491827996,1.178974642683827,0.11054844,1.1539264963125142,-0.2908404594102367
2019-01-08,GLD,Commodities,121.1500015258789,121.70999908447266,121.05999755859376,121.52999877929688,7643100,-0.0027080406154753,-0.0027117139907279,0.0972021346496571,0.11054844,0.1003052765959604,-0.2908404594102367
2019-01-08,IWM,Equities_US_Broad,128.5851961520356,129.4893018744546,127.29751437975057,129.43450927734375,27320900,0.0153306474881111,0.0152143205171638,0.3123537640936586,0.11054844,0.3083699829342421,-0.2908404594102367
2019-01-08,QQQ,Equities_US_Broad,152.49504323058054,153.03988023199992,150.2583762021067,152.47593688964844,49388700,0.0090451584394686,0.0090044960086883,0.3761484460245486,0.11054844,0.372098388596133,-0.2908404594102367
2019-01-08,SLV,Commodities,14.649999618530272,14.729999542236328,14.640000343322754,14.6899995803833,6776400,0.001363292705204,0.0013623642654316,0.1264942533441607,0.11054844,0.131614449400602,-0.2908404594102367
2019-01-08,SPY,Equities_US_Broad,230.33787517212104,230.7773398019096,227.8086544085286,230.2930145263672,102512600,0.0093955317418719,0.009351668266587,0.2998041478348645,0.11054844,0.297096742173899,-0.2908404594102367
2019-01-08,TLT,Fixed_Income,99.46737369460122,99.67171951533226,99.22215621526816,99.25485229492188,7737100,-0.002628295479505,-0.0026317555120571,0.1032439994488849,0.11054844,0.10663459837075,-0.2908404594102367
2019-01-08,URTH,Equities_Global,72.017585007144,72.06191583115165,71.29049319674913,71.89344787597656,86700,0.0098393564183221,0.0097912651517239,0.2364062996665862,0.11054844,0.237402638687763,-0.2908404594102367
2019-01-08,USO,Commodities,83.44000244140625,84.4000015258789,82.87999725341797,84.0,3644150,0.0204081670481517,0.0202027110247081,0.4971706861747527,0.11054844,0.4905510497261051,-0.2908404594102367
2019-01-08,XLE,Sectors_US,22.254345907675447,22.30491553619736,21.997884861360628,22.117084503173828,37384600,0.0077351348551575,0.0077053720804021,0.3644501859634866,0.11054844,0.365809281965237,-0.2908404594102367
2019-01-08,XLF,Sectors_US,21.360661673641825,21.3955211299049,20.942338224867186,21.18635940551757,90114700,0.0008233459018673,0.0008230071385638,0.2702980997630536,0.11054844,0.2686053606648133,-0.2908404594102367
2019-01-08,XLK,Sectors_US,29.327112998495053,29.430096057204867,28.94326266931497,29.289663314819336,26005200,0.0083803512312821,0.0083454310478619,0.399869642752453,0.11054844,0.3975675785923092,-0.2908404594102367
2019-01-08,XLV,Sectors_US,76.84589011060915,77.08442921801952,75.98006776790463,76.82821655273438,13371000,0.0077643675325442,0.007734379953988,0.2948948842079111,0.11054844,0.2951900404377348,-0.2908404594102367
2019-01-09,AGG,Fixed_Income,86.79342854343406,86.9157659512689,86.7771197928143,86.87498474121094,5458100,0.0008458103470476,0.0008454528510444,0.0294379027180726,0.12555683,0.0292899662219508,-0.16023662209033934
2019-01-09,BNB-USD,Cryptocurrency,6.659678936004639,6.965077877044678,6.473887920379639,6.641550064086914,74676974,0.0002252749924005,0.0002252496217996,0.8304539345911919,0.12555683,0.8635041031197351,-0.16023662209033934
2019-01-09,BTC-USD,Cryptocurrency,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,5115905225,0.0011036105648376,0.0011030020343775,0.5750419275988458,0.12555683,0.5810167630049164,-0.16023662209033934
2019-01-09,DBA,Commodities,15.021417072877576,15.073544137906303,15.012728952524537,15.03879165649414,309200,0.0017359942086094,0.0017344891123038,0.084281342271037,0.12555683,0.0851237837889643,-0.16023662209033934
2019-01-09,DIA,Equities_US_Broad,208.5300699156643,209.3592086509665,207.52639388089423,208.52134704589844,4872000,0.0042029002546946,0.0041940927388688,0.3092522179787551,0.12555683,0.3065476786859998,-0.16023662209033934
2019-01-09,EEM,Equities_Global,34.32308578442657,34.76552555270254,34.314578762949466,34.578338623046875,125118800,0.0177809835547235,0.0176247511257009,0.2064832092061952,0.12555683,0.2053800091317894,-0.16023662209033934
2019-01-09,EFA,Equities_Global,49.42778797137208,49.63818649010824,49.29021721580072,49.53298568725586,34615300,0.0112340430966835,0.0111714098808359,0.1900557825258718,0.12555683,0.1904125812655104,-0.16023662209033934
2019-01-09,ETH-USD,Cryptocurrency,150.5546875,153.62225341796875,150.2883758544922,150.80311584472656,2369241197,0.0029494714261837,0.0029451302693207,1.0941984048785238,0.12555683,1.1190609637532825,-0.16023662209033934
2019-01-09,GLD,Commodities,121.4499969482422,122.33999633789062,121.44000244140624,122.30999755859376,10555900,0.0064181583735007,0.0063976497002154,0.0969015258082571,0.12555683,0.10101127664424,-0.16023662209033934
2019-01-09,IWM,Equities_US_Broad,129.8819438929535,130.95044083592563,129.3339903111552,130.50294494628906,25764600,0.0082546430230283,0.0082207597922556,0.3137725880677888,0.12555683,0.3122663252912324,-0.16023662209033934
2019-01-09,QQQ,Equities_US_Broad,153.0685409584192,154.38760761717216,152.42812855329777,153.71852111816406,46491700,0.0081493791995186,0.0081163523198987,0.3753553910881392,0.12555683,0.3713822733723189,-0.16023662209033934
2019-01-09,SLV,Commodities,14.68000030517578,14.8100004196167,14.65999984741211,14.779999732971191,11011300,0.0061266273082862,0.0061079358321537,0.1219698458879101,0.12555683,0.1274621762698804,-0.16023662209033934
2019-01-09,SPY,Equities_US_Broad,231.0015063489813,232.2123055664393,229.772779299902,231.3692321777344,95006600,0.0046732535660301,0.004662367817983,0.3003209888393798,0.12555683,0.2977730802065678,-0.16023662209033934
2019-01-09,TLT,Fixed_Income,99.11590712853634,99.2548608018694,98.73991153450211,99.09955596923828,9349200,-0.0015646220017753,-0.0015658473010331,0.1032100743873104,0.12555683,0.1069653998716173,-0.16023662209033934
2019-01-09,URTH,Equities_Global,72.38113814695402,72.64715018988448,72.07966414560227,72.39000701904297,113200,0.0069068761860333,0.0068831329815957,0.2378223317665343,0.12555683,0.2397214144279318,-0.16023662209033934
2019-01-09,USO,Commodities,86.4800033569336,88.80000305175781,85.5199966430664,88.4000015258789,6148538,0.0523809705461775,0.0510551880613576,0.5186253446226888,0.12555683,0.5035411465261979,-0.16023662209033934
2019-01-09,XLE,Sectors_US,22.41327620005549,22.54331315752864,22.182099999178284,22.467458724975582,37513600,0.0158417906189887,0.0157176191363038,0.365602621905067,0.12555683,0.3676033752261555,-0.16023662209033934
2019-01-09,XLF,Sectors_US,21.23866073585231,21.369386665222937,21.09050423929349,21.290950775146484,61037100,0.0049367315840809,0.0049245858816943,0.2668126528719452,0.12555683,0.2668138098497739,-0.16023662209033934
2019-01-09,XLK,Sectors_US,29.44881656923461,29.823304422435463,29.41604899368572,29.6688289642334,28044800,0.0129453741184597,0.0128622989541675,0.3994699621481793,0.12555683,0.3966967429580167,-0.16023662209033934
2019-01-09,XLV,Sectors_US,77.16395374683289,77.62337196655777,76.94308141748131,77.17279052734375,11259700,0.0044849924945591,0.0044749648870381,0.2950601532787727,0.12555683,0.2949853757649713,-0.16023662209033934
