Date,ticker,asset_class,Open,High,Low,Close,Volume,simple_return,log_return,historical_volatility_20d,daily_sentiment,predicted_volatility_t1,sentiment_zscore
2009-05-27,AGG,Fixed_Income,63.04211201021181,63.11046756474685,62.60712642770456,62.7065544128418,636200,-0.0055196252636895,-0.0055349146824114,0.0510732393697904,0.774569,0.0501332914399015,3.0
2009-05-27,DBA,Commodities,23.85371091518321,23.991245693800938,23.647408747256623,23.81932640075684,2225500,0.0,0.0,0.2479258218134855,0.774569,0.2490236841044244,3.0
2009-05-27,DIA,Equities_US_Broad,58.98311590030236,59.0525312410603,57.59478790093943,57.726680755615234,13708200,-0.0199164934070231,-0.0201175001385942,0.2371023088619981,0.774569,0.2326619810548038,3.0
2009-05-27,EEM,Equities_Global,22.71227014468672,22.810137297457405,22.18797820720669,22.20195960998535,98036100,-0.0115157922215073,-0.0115826124439555,0.4332445622137458,0.774569,0.4221156033318145,3.0
2009-05-27,EFA,Equities_Global,28.216858516743287,28.25291154685339,27.615988434399668,27.670066833496094,16274500,-0.0193781702555672,-0.0195683883929323,0.3452602699437209,0.774569,0.340091843114882,3.0
2009-05-27,GLD,Commodities,93.7300033569336,94.27999877929688,93.0999984741211,93.4499969482422,13688100,-0.0033063692504812,-0.0033118473677434,0.1446313819847728,0.774569,0.1486751280577368,3.0
2009-05-27,IWM,Equities_US_Broad,39.55649383673832,40.04141116386244,38.96028460485988,39.031829833984375,48207700,-0.0193726413864698,-0.0195627502831702,0.3872801324400294,0.774569,0.3768373862194012,3.0
2009-05-27,QQQ,Equities_US_Broad,29.993487796106447,30.425795218756697,29.76868938755563,29.8724422454834,121348800,-0.0068983626066655,-0.006922266304337,0.2484516359957005,0.774569,0.2474013851569448,3.0
2009-05-27,SLV,Commodities,14.40999984741211,14.789999961853027,14.350000381469728,14.579999923706056,10357700,0.0110956897756986,0.0110345842000858,0.2691235117986364,0.774569,0.2697377758626502,3.0
2009-05-27,SPY,Equities_US_Broad,67.34832409198053,67.57664665854294,65.94154869589455,66.04466247558594,246015800,-0.0178532610298839,-0.0180145531045526,0.2744919346176546,0.774569,0.2697750071278332,3.0
